Date,High,Low,Open,Close,Volume,Adj Close
2018-03-05,157.49000549316406,153.75,154.1199951171875,156.9499969482422,3670600.0,139.47972106933594
2018-03-06,157.88999938964844,155.16000366210938,157.27999877929688,155.72000122070312,3685700.0,138.3866424560547
2018-03-07,158.8300018310547,154.72999572753906,155.0,158.32000732421875,4607700.0,140.697265625
2018-03-08,159.57000732421875,155.07000732421875,159.0,156.2100067138672,6455600.0,138.82212829589844
2018-03-09,159.5800018310547,157.3000030517578,157.47000122070312,159.30999755859375,5022200.0,141.57705688476562
2018-03-12,161.02000427246094,158.8699951171875,159.63999938964844,160.25999450683594,5063500.0,142.42129516601562
2018-03-13,162.11000061035156,158.80999755859375,160.08999633789062,159.32000732421875,4185600.0,141.5859375
2018-03-14,160.67999267578125,157.74000549316406,160.1699981689453,158.1199951171875,3631800.0,140.51953125
2018-03-15,161.25,158.52000427246094,158.7100067138672,159.61000061035156,3870600.0,141.84364318847656
2018-03-16,161.97999572753906,159.63999938964844,160.05999755859375,160.25999450683594,9262700.0,142.42129516601562
2018-03-19,159.88999938964844,156.4499969482422,159.7100067138672,157.35000610351562,5482000.0,139.83522033691406
2018-03-20,157.92999267578125,155.2899932861328,157.52000427246094,156.1999969482422,4336700.0,138.81320190429688
2018-03-21,158.1999969482422,155.9199981689453,156.57000732421875,156.69000244140625,3482200.0,139.24868774414062
2018-03-22,155.25,152.0,155.0,152.08999633789062,4746300.0,135.16070556640625
2018-03-23,152.5800018310547,148.5399932861328,152.25,148.88999938964844,4440900.0,132.31690979003906
2018-03-26,153.66000366210938,150.27999877929688,151.2100067138672,153.3699951171875,4103900.0,136.2982177734375
2018-03-27,154.8699951171875,151.16000366210938,153.9499969482422,151.91000366210938,3883700.0,135.000732421875
2018-03-28,153.86000061035156,151.88999938964844,152.07000732421875,152.52000427246094,3664800.0,135.5428466796875
2018-03-29,153.88999938964844,151.0800018310547,153.07000732421875,153.42999267578125,3420000.0,136.35154724121094
2018-04-02,153.3800048828125,148.42999267578125,153.33999633789062,150.07000732421875,5150400.0,133.3655548095703
2018-04-03,151.0,148.3000030517578,150.8000030517578,149.85000610351562,4135700.0,133.17007446289062
2018-04-04,154.47000122070312,147.4499969482422,147.88999938964844,154.1199951171875,4805300.0,136.96473693847656
2018-04-05,154.9199981689453,153.33999633789062,154.44000244140625,154.02999877929688,3185400.0,136.88478088378906
2018-04-06,153.9499969482422,149.5399932861328,153.4600067138672,150.57000732421875,3672900.0,133.8099365234375
2018-04-09,154.66000366210938,151.74000549316406,151.8000030517578,152.69000244140625,4413200.0,135.6939239501953
2018-04-10,156.60000610351562,154.75,155.02999877929688,155.38999938964844,3806400.0,138.0933837890625
2018-04-11,155.77999877929688,153.8800048828125,154.3699951171875,155.36000061035156,3306500.0,138.0667266845703
2018-04-12,158.97999572753906,156.6699981689453,156.75,158.07000732421875,5639400.0,140.4750518798828
2018-04-13,159.22000122070312,155.91000366210938,158.6699981689453,156.7100067138672,4057100.0,139.26646423339844
2018-04-16,159.13999938964844,157.6699981689453,157.99000549316406,157.88999938964844,4186800.0,140.31509399414062
2018-04-17,162.0,158.50999450683594,158.82000732421875,160.91000366210938,10207500.0,142.99896240234375
2018-04-18,152.6300048828125,148.25999450683594,152.13999938964844,148.7899932861328,20381700.0,132.22802734375
2018-04-19,149.2100067138672,146.6199951171875,149.19000244140625,147.6999969482422,8086100.0,131.25936889648438
2018-04-20,147.97000122070312,144.50999450683594,147.89999389648438,144.89999389648438,8265600.0,128.7710418701172
2018-04-23,145.9600067138672,144.3300018310547,145.02999877929688,145.86000061035156,5315600.0,129.6241912841797
2018-04-24,147.3000030517578,144.52999877929688,146.50999450683594,145.55999755859375,4916500.0,129.35757446289062
2018-04-25,146.39999389648438,144.11000061035156,145.7899932861328,145.94000244140625,7326400.0,129.69528198242188
2018-04-26,147.36000061035156,146.1999969482422,146.60000610351562,146.72000122070312,4265800.0,130.38845825195312
2018-04-27,147.25,145.66000366210938,146.83999633789062,146.47999572753906,3205500.0,130.1751708984375
2018-04-30,147.3800048828125,144.9600067138672,146.86000061035156,144.9600067138672,4415500.0,128.82437133789062
2018-05-01,145.02000427246094,143.47000122070312,144.64999389648438,145.0,4433400.0,128.8599090576172
2018-05-02,144.82000732421875,142.07000732421875,144.4600067138672,142.4499969482422,5194900.0,126.59375
2018-05-03,142.22999572753906,139.89999389648438,142.1300048828125,141.99000549316406,5018600.0,126.18494415283203
2018-05-04,144.35000610351562,140.27999877929688,141.10000610351562,143.91000366210938,4402200.0,127.8912353515625
2018-05-07,144.32000732421875,142.63999938964844,144.0,143.22000122070312,3657000.0,127.27803802490234
2018-05-08,143.50999450683594,142.05999755859375,143.0,143.0,5369100.0,127.08252716064453
2018-05-09,143.02000427246094,141.27999877929688,141.89999389648438,142.61000061035156,4196000.0,128.14280700683594
2018-05-10,144.3300018310547,143.00999450683594,143.14999389648438,144.24000549316406,3726600.0,129.60748291015625
2018-05-11,144.85000610351562,143.5800018310547,144.11000061035156,144.13999938964844,3073200.0,129.5176239013672
2018-05-14,145.1199951171875,144.13999938964844,144.47000122070312,144.3000030517578,3216100.0,129.661376953125
2018-05-15,143.99000549316406,142.9199981689453,143.5,143.74000549316406,4089400.0,129.15821838378906
2018-05-16,145.02999877929688,143.27000427246094,143.6999969482422,144.6300048828125,3168700.0,129.95790100097656
2018-05-17,145.19000244140625,143.77000427246094,144.5,144.5,3147700.0,129.84109497070312
2018-05-18,144.94000244140625,143.99000549316406,144.47000122070312,144.0800018310547,2682200.0,129.4636993408203
2018-05-21,146.0399932861328,144.67999267578125,144.9499969482422,145.49000549316406,2894700.0,130.7306671142578
2018-05-22,146.1999969482422,145.0,145.52000427246094,145.08999633789062,2284000.0,130.37123107910156
2018-05-23,144.6999969482422,143.47999572753906,144.35000610351562,144.6699981689453,3459700.0,129.9938507080078
2018-05-24,144.47999572753906,142.9499969482422,144.38999938964844,144.07000732421875,3398700.0,129.45472717285156
2018-05-25,144.57000732421875,143.4600067138672,143.89999389648438,143.63999938964844,4914300.0,129.06832885742188
2018-05-29,142.88999938964844,140.2100067138672,142.52999877929688,141.22000122070312,4537600.0,126.89382934570312
2018-05-30,143.10000610351562,141.82000732421875,141.89999389648438,142.6199951171875,5118500.0,128.15182495117188
2018-05-31,142.80999755859375,141.0500030517578,142.80999755859375,141.30999755859375,6830300.0,126.97467803955078
2018-06-01,142.83999633789062,141.6199951171875,142.42999267578125,141.9499969482422,3857500.0,127.54976654052734
2018-06-04,143.1699981689453,142.17999267578125,142.3000030517578,143.0399932861328,3035300.0,128.5291748046875
2018-06-05,144.0800018310547,143.0399932861328,143.0500030517578,143.6999969482422,2836000.0,129.1222381591797
2018-06-06,144.72000122070312,143.5399932861328,144.33999633789062,144.7100067138672,3220100.0,130.02980041503906
2018-06-07,146.6999969482422,144.92999267578125,145.0,145.36000061035156,4316500.0,130.61386108398438
2018-06-08,146.42999267578125,144.3699951171875,145.0,146.13999938964844,5210500.0,131.31468200683594
2018-06-11,147.41000366210938,146.13999938964844,146.6199951171875,146.5800018310547,3260000.0,131.7100830078125
2018-06-12,147.52000427246094,146.6199951171875,147.10000610351562,146.8699951171875,2640500.0,131.97064208984375
2018-06-13,147.47000122070312,146.1999969482422,146.7899932861328,146.35000610351562,2968200.0,131.50343322753906
2018-06-14,146.97999572753906,145.08999633789062,146.64999389648438,145.1999969482422,3326300.0,130.47007751464844
2018-06-15,145.47000122070312,143.6999969482422,144.89999389648438,145.38999938964844,9116000.0,130.6407928466797
2018-06-18,144.52000427246094,143.13999938964844,144.17999267578125,144.47999572753906,4286400.0,129.82308959960938
2018-06-19,144.22000122070312,142.9499969482422,143.1199951171875,143.89999389648438,3487000.0,129.30194091796875
2018-06-20,144.52000427246094,142.41000366210938,144.22000122070312,142.6300048828125,3329900.0,128.1608123779297
2018-06-21,143.13999938964844,140.8300018310547,142.58999633789062,141.25,3887700.0,126.92078399658203
2018-06-22,141.80999755859375,140.77999877929688,141.63999938964844,141.27999877929688,5611300.0,126.94774627685547
2018-06-25,140.39999389648438,138.27999877929688,140.39999389648438,138.7899932861328,8937100.0,124.71031951904297
2018-06-26,139.85000610351562,138.3300018310547,139.36000061035156,139.0800018310547,4139500.0,124.97093200683594
2018-06-27,139.77999877929688,137.4499969482422,139.11000061035156,137.47999572753906,4101800.0,123.53324127197266
2018-06-28,140.5399932861328,137.9499969482422,138.10000610351562,140.0399932861328,4523700.0,125.8335189819336
2018-06-29,141.36000061035156,139.61000061035156,140.32000732421875,139.6999969482422,3710100.0,125.52800750732422
2018-07-02,140.22000122070312,138.1999969482422,138.27999877929688,139.86000061035156,3405400.0,125.67179107666016
2018-07-03,140.94000244140625,139.3699951171875,140.64999389648438,139.57000732421875,1963200.0,125.41122436523438
2018-07-05,141.42999267578125,139.92999267578125,140.47999572753906,141.42999267578125,3744700.0,127.08251190185547
2018-07-06,142.94000244140625,141.1699981689453,141.52999877929688,142.47999572753906,2849000.0,128.02601623535156
2018-07-09,144.72000122070312,142.47000122070312,142.58999633789062,144.38999938964844,3904700.0,129.74224853515625
2018-07-10,145.58999633789062,144.25999450683594,144.50999450683594,144.7100067138672,3777000.0,130.02980041503906
2018-07-11,146.19000244140625,144.0,144.0,144.94000244140625,3526600.0,130.2364501953125
2018-07-12,146.8300018310547,145.74000549316406,145.85000610351562,146.4499969482422,3119500.0,131.59327697753906
2018-07-13,146.97999572753906,145.8000030517578,146.4499969482422,145.89999389648438,3062600.0,131.0990447998047
2018-07-16,145.7899932861328,144.2100067138672,145.6699981689453,145.4600067138672,3468800.0,130.70372009277344
2018-07-17,145.0,143.33999633789062,144.75,143.49000549316406,5096700.0,128.9335479736328
2018-07-18,144.8000030517578,142.74000549316406,143.50999450683594,144.52000427246094,6935300.0,129.8590545654297
2018-07-19,150.5399932861328,147.25,147.85000610351562,149.24000549316406,14655800.0,134.1002197265625
2018-07-20,148.86000061035156,146.25999450683594,148.5800018310547,146.35000610351562,6414600.0,131.50343322753906
2018-07-23,146.6999969482422,145.00999450683594,146.35000610351562,145.6999969482422,3897900.0,130.9193572998047
2018-07-24,147.0399932861328,145.9199981689453,146.6999969482422,146.3800048828125,3891600.0,131.53036499023438
2018-07-25,146.64999389648438,145.5,146.00999450683594,146.6199951171875,3630900.0,131.7460174560547
2018-07-26,149.27000427246094,146.6300048828125,147.42999267578125,146.7100067138672,4778000.0,131.826904296875
2018-07-27,147.13999938964844,144.66000366210938,146.88999938964844,145.14999389648438,3749300.0,130.42514038085938
2018-07-30,146.24000549316406,144.69000244140625,144.8000030517578,145.49000549316406,3608200.0,130.7306671142578
2018-07-31,145.8000030517578,144.16000366210938,145.74000549316406,144.92999267578125,5474200.0,130.2274627685547
2018-08-01,145.19000244140625,143.33999633789062,144.75999450683594,143.5,3388400.0,128.94253540039062
2018-08-02,143.36000061035156,142.3300018310547,142.86000061035156,142.9600067138672,3841400.0,128.45730590820312
2018-08-03,147.9199981689453,143.0,143.24000549316406,147.6999969482422,8053600.0,132.71646118164062
2018-08-06,147.1999969482422,145.57000732421875,146.9499969482422,146.02999877929688,3913700.0,131.21585083007812
2018-08-07,147.63999938964844,146.35000610351562,146.64999389648438,147.00999450683594,3508800.0,132.0964813232422
2018-08-08,147.42999267578125,146.24000549316406,147.3300018310547,146.88999938964844,3581100.0,131.98861694335938
2018-08-09,145.94000244140625,144.72999572753906,145.52999877929688,144.77000427246094,3093500.0,131.4890899658203
2018-08-10,145.07000732421875,143.8800048828125,144.5,144.47999572753906,3003100.0,131.22567749023438
2018-08-13,144.3000030517578,142.52999877929688,144.14999389648438,142.7100067138672,2858500.0,129.61807250976562
2018-08-14,143.82000732421875,142.92999267578125,143.0,143.36000061035156,2860000.0,130.2084503173828
2018-08-15,144.0,142.0,142.5500030517578,143.91000366210938,4241500.0,130.70797729492188
2018-08-16,145.67999267578125,144.3699951171875,144.3699951171875,145.33999633789062,5250700.0,132.0067901611328
2018-08-17,146.38999938964844,144.69000244140625,144.7899932861328,146.05999755859375,2678600.0,132.66075134277344
2018-08-20,147.16000366210938,146.14999389648438,146.3699951171875,146.50999450683594,2499700.0,133.06944274902344
2018-08-21,147.1199951171875,145.88999938964844,147.0,145.97000122070312,3106900.0,132.57899475097656
2018-08-22,146.16000366210938,145.19000244140625,146.00999450683594,145.24000549316406,2389000.0,131.9159698486328
2018-08-23,145.52000427246094,144.75,145.0399932861328,145.3699951171875,2220400.0,132.03402709960938
2018-08-24,146.08999633789062,144.8699951171875,145.4600067138672,146.0399932861328,2776600.0,132.64259338378906
2018-08-27,147.6199951171875,146.52000427246094,146.94000244140625,146.69000244140625,3491600.0,133.23292541503906
2018-08-28,146.99000549316406,146.19000244140625,146.9499969482422,146.58999633789062,2455300.0,133.14212036132812
2018-08-29,147.92999267578125,146.60000610351562,146.8699951171875,147.5399932861328,3153800.0,134.00497436523438
2018-08-30,147.3000030517578,145.25,147.02999877929688,145.92999267578125,3340400.0,132.5426788330078
2018-08-31,146.77999877929688,145.5399932861328,145.72000122070312,146.47999572753906,3488500.0,133.0421905517578
2018-09-04,146.19000244140625,144.80999755859375,145.97999572753906,145.67999267578125,3326200.0,132.31561279296875
2018-09-05,146.75,145.0500030517578,145.19000244140625,146.66000366210938,3126500.0,133.20571899414062
2018-09-06,147.66000366210938,145.5399932861328,146.8800048828125,146.38999938964844,4248800.0,132.96051025390625
2018-09-07,146.5,145.1199951171875,145.94000244140625,145.4499969482422,4693100.0,132.10670471191406
2018-09-10,147.3000030517578,145.55999755859375,146.60000610351562,145.64999389648438,3618300.0,132.28836059570312
2018-09-11,146.99000549316406,145.25,146.0,146.49000549316406,3374700.0,133.05130004882812
2018-09-12,147.97999572753906,146.02999877929688,146.3699951171875,146.57000732421875,4506700.0,133.12396240234375
2018-09-13,149.0,147.1199951171875,147.35000610351562,148.9499969482422,5346500.0,135.28562927246094
2018-09-14,149.3000030517578,147.77999877929688,148.85000610351562,148.3300018310547,3452100.0,134.7224884033203
2018-09-17,149.07000732421875,147.77000427246094,148.44000244140625,147.94000244140625,3551900.0,134.36827087402344
2018-09-18,148.99000549316406,147.47000122070312,147.75999450683594,148.55999755859375,3629400.0,134.93141174316406
2018-09-19,149.9600067138672,148.22999572753906,148.6300048828125,149.05999755859375,4246200.0,135.38551330566406
2018-09-20,151.3800048828125,149.44000244140625,149.5800018310547,151.14999389648438,5952200.0,137.28379821777344
2018-09-21,152.60000610351562,150.74000549316406,151.47999572753906,151.35000610351562,19947500.0,137.46546936035156
2018-09-24,151.1999969482422,149.4600067138672,151.10000610351562,150.02999877929688,4265000.0,136.26654052734375
2018-09-25,150.41000366210938,148.36000061035156,149.91000366210938,148.91000366210938,4397500.0,135.24929809570312
2018-09-26,153.35000610351562,151.33999633789062,152.39999389648438,151.61000061035156,7401900.0,137.7016143798828
2018-09-27,152.38999938964844,151.16000366210938,152.00999450683594,151.5,3477600.0,137.60169982910156
2018-09-28,151.6300048828125,150.7899932861328,151.16000366210938,151.2100067138672,3305800.0,137.3383026123047
2018-10-01,153.4199981689453,151.7100067138672,151.7100067138672,153.0,3757400.0,138.96408081054688
2018-10-02,153.83999633789062,152.5,152.99000549316406,153.75,3029900.0,139.645263671875
2018-10-03,154.36000061035156,152.8000030517578,154.0,153.22000122070312,3315300.0,139.16387939453125
2018-10-04,152.8000030517578,150.36000061035156,151.69000244140625,151.30999755859375,4237900.0,137.42910766601562
2018-10-05,151.7899932861328,147.8699951171875,150.89999389648438,149.02999877929688,4602200.0,135.35829162597656
2018-10-08,149.07000732421875,147.17999267578125,148.5,148.38999938964844,3239300.0,134.77699279785156
2018-10-09,148.36000061035156,146.92999267578125,148.0800018310547,147.24000549316406,3642400.0,133.73248291015625
2018-10-10,147.69000244140625,142.5,147.5,142.69000244140625,5547700.0,129.5998992919922
2018-10-11,144.19000244140625,138.77999877929688,142.6199951171875,139.02000427246094,8710500.0,126.26657104492188
2018-10-12,141.5399932861328,139.0800018310547,141.1199951171875,140.85000610351562,6563400.0,127.92869567871094
2018-10-15,142.25999450683594,140.13999938964844,140.3800048828125,141.1300048828125,4965500.0,128.18301391601562
2018-10-16,145.4499969482422,141.5800018310547,142.92999267578125,145.1199951171875,8695500.0,131.8069610595703
2018-10-17,137.14999389648438,133.4199981689453,135.88999938964844,134.0500030517578,19464000.0,121.75252532958984
2018-10-18,133.39999389648438,130.0399932861328,132.72999572753906,130.5500030517578,10011700.0,118.57360076904297
2018-10-19,131.88999938964844,127.95999908447266,130.64999389648438,129.10000610351562,7791600.0,117.25662231445312
2018-10-22,130.44000244140625,128.39999389648438,129.5800018310547,130.02000427246094,5719500.0,118.09221649169922
2018-10-23,131.89999389648438,128.41000366210938,129.02000427246094,131.2100067138672,6463600.0,119.17305755615234
2018-10-24,131.69000244140625,127.0,131.1699981689453,127.20999908447266,5710300.0,115.54000854492188
2018-10-25,127.79000091552734,125.13999938964844,127.25,126.44999694824219,10304300.0,114.84972381591797
2018-10-26,125.77999877929688,123.70999908447266,125.20999908447266,124.79000091552734,8767000.0,113.3420181274414
2018-10-29,123.94999694824219,118.30000305175781,119.33999633789062,119.63999938964844,20450400.0,108.66446685791016
2018-10-30,121.5,115.1500015258789,120.4800033569336,115.4000015258789,21458600.0,104.81343078613281
2018-10-31,116.5,114.08999633789062,116.48999786376953,115.43000030517578,21645000.0,104.84068298339844
2018-11-01,117.0,115.11000061035156,115.5,116.83000183105469,13626700.0,106.11225128173828
2018-11-02,117.75,114.54000091552734,117.51000213623047,115.66999816894531,10592700.0,105.05865478515625
2018-11-05,120.7699966430664,116.0,116.0999984741211,120.05999755859375,9144600.0,109.04592895507812
2018-11-06,123.80999755859375,120.30999755859375,120.69999694824219,123.12000274658203,9597400.0,111.8252182006836
2018-11-07,125.05999755859375,122.33000183105469,123.79000091552734,124.83999633789062,12382700.0,113.38742065429688
2018-11-08,124.4000015258789,122.62999725341797,122.66000366210938,123.37999725341797,10396400.0,113.48860168457031
2018-11-09,124.56999969482422,121.95999908447266,123.61000061035156,123.54000091552734,6961800.0,113.63578796386719
2018-11-12,123.56999969482422,120.6500015258789,123.5,120.9000015258789,5379100.0,111.2074203491211
2018-11-13,122.25,119.9000015258789,121.19000244140625,120.83999633789062,4084400.0,111.15223693847656
2018-11-14,121.93000030517578,119.7699966430664,121.11000061035156,120.19999694824219,4762300.0,110.56354522705078
2018-11-15,121.44000244140625,119.51000213623047,119.66000366210938,121.44000244140625,5207900.0,111.70413970947266
2018-11-16,121.8499984741211,120.54000091552734,120.88999938964844,121.56999969482422,4076300.0,111.8237075805664
2018-11-19,122.18000030517578,119.7699966430664,121.62999725341797,120.30999755859375,4131200.0,110.66473388671875
2018-11-20,119.48999786376953,116.69999694824219,118.48999786376953,117.19999694824219,6233800.0,107.8040542602539
2018-11-21,119.51000213623047,117.38999938964844,117.61000061035156,118.56999969482422,5335800.0,109.06422424316406
2018-11-23,118.33999633789062,116.91000366210938,118.08999633789062,117.19000244140625,2334700.0,107.79486083984375
2018-11-26,120.25,118.05999755859375,118.37000274658203,119.55999755859375,5011100.0,109.97486114501953
2018-11-27,120.04000091552734,118.37000274658203,118.37999725341797,120.02999877929688,4903800.0,110.40717315673828
2018-11-28,123.08999633789062,120.22000122070312,121.01000213623047,123.0,5104500.0,113.13906860351562
2018-11-29,123.12000274658203,121.4000015258789,122.44000244140625,121.4800033569336,5200100.0,111.74092864990234
2018-11-30,124.69000244140625,121.4800033569336,121.66000366210938,124.2699966430664,7251600.0,114.30725860595703
2018-12-03,126.58999633789062,124.36000061035156,125.66999816894531,125.30999755859375,5846400.0,115.26387023925781
2018-12-04,124.91999816894531,121.33000183105469,124.48999786376953,121.5999984741211,6000700.0,111.85130310058594
2018-12-06,123.91000366210938,119.30000305175781,119.72000122070312,123.91000366210938,6938000.0,113.97611999511719
2018-12-07,124.05000305175781,118.87000274658203,123.9000015258789,119.33999633789062,7019600.0,109.7724838256836
2018-12-10,121.68000030517578,118.5199966430664,119.73999786376953,121.12999725341797,6549500.0,111.41898345947266
2018-12-11,123.80999755859375,120.0,123.25,120.88999938964844,5043100.0,111.1982192993164
2018-12-12,122.87999725341797,121.0,122.51000213623047,121.16000366210938,3560500.0,111.44658660888672
2018-12-13,121.79000091552734,120.16999816894531,121.26000213623047,120.7300033569336,3993600.0,111.05106353759766
2018-12-14,121.11000061035156,119.44000244140625,119.5,119.9000015258789,4554200.0,110.28759002685547
2018-12-17,119.77999877929688,115.06999969482422,119.06999969482422,116.0999984741211,7374500.0,106.79225158691406
2018-12-18,118.2300033569336,116.0199966430664,116.9000015258789,116.6500015258789,6290200.0,107.29815673828125
2018-12-19,120.2699966430664,115.97000122070312,117.1500015258789,116.43000030517578,6979800.0,107.09579467773438
2018-12-20,116.44999694824219,111.69999694824219,115.69999694824219,113.0199966430664,8454400.0,103.95915985107422
2018-12-21,115.27999877929688,110.44000244140625,112.5,110.94000244140625,10386500.0,102.0459213256836
2018-12-24,111.0,107.5,109.9000015258789,107.56999969482422,3821400.0,98.94608306884766
2018-12-26,111.38999938964844,105.94000244140625,108.0,111.38999938964844,6645800.0,102.45984649658203
2018-12-27,113.77999877929688,109.47000122070312,109.98999786376953,113.77999877929688,6045600.0,104.65823364257812
2018-12-28,114.80000305175781,112.5,114.22000122070312,113.02999877929688,5117500.0,103.96836853027344
2018-12-31,114.3499984741211,112.41999816894531,113.33000183105469,113.66999816894531,4982800.0,104.55705261230469
2019-01-02,115.9800033569336,111.69000244140625,112.01000213623047,115.20999908447266,4239900.0,105.97358703613281
2019-01-03,114.87999725341797,112.69000244140625,114.52999877929688,112.91000366210938,4346700.0,103.85798645019531
2019-01-04,117.48999786376953,114.44000244140625,114.91000366210938,117.31999969482422,4477800.0,107.9144287109375
2019-01-07,118.83000183105469,116.66999816894531,117.5,118.1500015258789,3751200.0,108.67790222167969
2019-01-08,120.56999969482422,118.9800033569336,119.66000366210938,119.83000183105469,4763600.0,110.22320556640625
2019-01-09,121.4000015258789,119.87000274658203,120.91000366210938,120.69000244140625,3633700.0,111.01426696777344
2019-01-10,121.86000061035156,119.94999694824219,120.08000183105469,121.79000091552734,3910000.0,112.02608489990234
2019-01-11,121.62000274658203,120.19999694824219,121.58000183105469,121.45999908447266,3722400.0,111.72254180908203
2019-01-14,120.6500015258789,119.76000213623047,120.51000213623047,120.38999938964844,5228700.0,110.73831176757812
2019-01-15,121.93000030517578,120.81999969482422,120.95999908447266,121.7300033569336,3507500.0,111.97089385986328
2019-01-16,122.0,120.83000183105469,121.58000183105469,121.62000274658203,3841100.0,111.86970520019531
2019-01-17,122.41000366210938,120.55000305175781,120.55999755859375,122.19000244140625,5029900.0,112.39401245117188
2019-01-18,124.72000122070312,122.70999908447266,123.2699966430664,123.81999969482422,6008500.0,113.89332580566406
2019-01-22,123.80000305175781,121.54000091552734,123.30000305175781,122.5199966430664,10052400.0,112.69754791259766
2019-01-23,135.0,130.30999755859375,131.3699951171875,132.88999938964844,22063700.0,122.23619079589844
2019-01-24,133.2100067138672,131.42999267578125,132.6300048828125,132.52999877929688,6322900.0,121.90504455566406
2019-01-25,134.44000244140625,132.42999267578125,132.8699951171875,133.97000122070312,5707400.0,123.22959899902344
2019-01-28,134.80999755859375,132.5800018310547,133.10000610351562,134.27000427246094,5357700.0,123.50556182861328
2019-01-29,135.41000366210938,133.60000610351562,134.2899932861328,134.3300018310547,5037100.0,123.56072998046875
