Date,High,Low,Open,Close,Volume,Adj Close
2018-02-09,112.38999938964844,107.61000061035156,109.37000274658203,111.43000030517578,3516100.0,104.94409942626953
2018-02-12,113.26000213623047,111.04000091552734,111.97000122070312,111.6500015258789,2040600.0,105.15128326416016
2018-02-13,112.12999725341797,110.33000183105469,110.9800033569336,111.81999969482422,1291500.0,105.31138610839844
2018-02-14,112.87000274658203,109.8499984741211,111.2699966430664,112.70999908447266,1619800.0,106.14958953857422
2018-02-15,115.62999725341797,112.75,113.48999786376953,115.51000213623047,1789000.0,108.78661346435547
2018-02-16,116.70999908447266,115.08000183105469,115.5,116.18000030517578,1450600.0,109.41761779785156
2018-02-20,116.63999938964844,114.83000183105469,115.69000244140625,115.41000366210938,1129900.0,108.69242095947266
2018-02-21,118.19000244140625,115.44000244140625,115.44000244140625,116.0999984741211,1817200.0,109.34226989746094
2018-02-22,117.2699966430664,115.06999969482422,116.41000366210938,115.43000030517578,1209100.0,108.71126556396484
2018-02-23,117.80999755859375,115.58000183105469,116.2699966430664,117.6500015258789,1558400.0,110.80204772949219
2018-02-26,118.9000015258789,117.61000061035156,117.87000274658203,117.9000015258789,1319000.0,111.03749084472656
2018-02-27,119.18000030517578,116.45999908447266,117.94999694824219,116.47000122070312,1175900.0,109.69072723388672
2018-02-28,117.3499984741211,115.30000305175781,117.04000091552734,115.31999969482422,1579900.0,108.607666015625
2018-03-01,115.94000244140625,112.77999877929688,115.33000183105469,113.79000091552734,1746500.0,107.1667251586914
2018-03-02,113.91999816894531,112.19000244140625,113.1500015258789,113.5999984741211,1712600.0,106.98778533935547
2018-03-05,116.0999984741211,112.70999908447266,112.75,115.66000366210938,1968900.0,108.9278793334961
2018-03-06,116.0,114.2300033569336,115.61000061035156,115.41000366210938,1322600.0,108.69242095947266
2018-03-07,115.4000015258789,113.70999908447266,114.81999969482422,115.18000030517578,1403100.0,108.47581481933594
2018-03-08,117.01000213623047,114.69999694824219,115.0199966430664,116.95999908447266,1597100.0,110.75801086425781
2018-03-09,118.87000274658203,117.22000122070312,117.69999694824219,118.83000183105469,1824000.0,112.52886199951172
2018-03-12,119.16999816894531,117.41999816894531,118.80000305175781,117.52999877929688,1926300.0,111.29779052734375
2018-03-13,118.70999908447266,117.02999877929688,118.33999633789062,117.38999938964844,1575000.0,111.16522216796875
2018-03-14,117.97000122070312,115.4800033569336,117.61000061035156,116.0999984741211,1885000.0,109.94361877441406
2018-03-15,118.08000183105469,114.70999908447266,114.70999908447266,116.4800033569336,2425200.0,110.30347442626953
2018-03-16,117.83999633789062,116.66999816894531,117.05000305175781,117.16000366210938,2787200.0,110.9474105834961
2018-03-19,116.91000366210938,113.55000305175781,116.0999984741211,114.4800033569336,2133100.0,108.40953063964844
2018-03-20,116.04000091552734,114.68000030517578,114.98999786376953,115.55999755859375,1959900.0,109.4322509765625
2018-03-21,117.22000122070312,115.19999694824219,115.55000305175781,116.36000061035156,4032800.0,110.1898422241211
2018-03-22,115.68000030517578,113.06999969482422,115.11000061035156,113.13999938964844,2175400.0,107.14058685302734
2018-03-23,114.43000030517578,109.13999938964844,113.45999908447266,109.19999694824219,3457300.0,103.40950012207031
2018-03-26,114.36000061035156,110.94999694824219,110.94999694824219,114.05999755859375,8494400.0,108.01180267333984
2018-03-27,115.23999786376953,111.66000366210938,114.41000366210938,112.26000213623047,7447500.0,106.30724334716797
2018-03-28,113.19999694824219,111.29000091552734,112.63999938964844,111.76000213623047,2573800.0,105.83375549316406
2018-03-29,114.63999938964844,111.2300033569336,111.87999725341797,113.4800033569336,1914600.0,107.46253967285156
2018-04-02,115.72000122070312,111.77999877929688,115.25,113.30000305175781,3450700.0,107.29209899902344
2018-04-03,114.51000213623047,112.68000030517578,113.9800033569336,114.04000091552734,2544600.0,107.99285888671875
2018-04-04,117.04000091552734,112.58000183105469,112.95999908447266,116.72000122070312,8453400.0,110.53074645996094
2018-04-05,118.69999694824219,116.91999816894531,117.6500015258789,117.51000213623047,2809100.0,111.27885437011719
2018-04-06,116.87999725341797,113.3499984741211,116.41000366210938,113.69999694824219,2334100.0,107.6708755493164
2018-04-09,116.26000213623047,113.97000122070312,114.48999786376953,114.44000244140625,2016400.0,108.37164306640625
2018-04-10,116.79000091552734,115.23999786376953,115.97000122070312,115.91000366210938,2720100.0,109.76371002197266
2018-04-11,115.94000244140625,114.36000061035156,114.63999938964844,115.58000183105469,1356200.0,109.45120239257812
2018-04-12,116.70999908447266,115.18000030517578,116.04000091552734,115.26000213623047,1694300.0,109.14816284179688
2018-04-13,116.19999694824219,114.4800033569336,115.94999694824219,115.2699966430664,1565600.0,109.15763854980469
2018-04-16,117.51000213623047,115.80000305175781,116.44000244140625,116.91000366210938,2425300.0,110.71066284179688
2018-04-17,119.0,117.33000183105469,118.3499984741211,117.88999938964844,3523600.0,111.63871002197266
2018-04-18,119.58999633789062,117.5999984741211,118.0199966430664,118.61000061035156,2008100.0,112.32052612304688
2018-04-19,119.02999877929688,117.1500015258789,118.37999725341797,117.75,1955400.0,111.5061264038086
2018-04-20,118.11000061035156,115.97000122070312,117.5,116.83999633789062,2213900.0,110.6443862915039
2018-04-23,117.76000213623047,116.94999694824219,117.26000213623047,117.0999984741211,1725100.0,110.89059448242188
2018-04-24,118.69999694824219,115.44000244140625,118.05000305175781,116.31999969482422,1417600.0,110.15196990966797
2018-04-25,116.81999969482422,115.30000305175781,116.36000061035156,116.69999694824219,1656100.0,110.51181030273438
2018-04-26,118.70999908447266,116.5,116.9800033569336,118.69000244140625,1598200.0,112.39627838134766
2018-04-27,120.08999633789062,118.25,118.44000244140625,119.87999725341797,2079300.0,113.52318572998047
2018-04-30,120.13999938964844,118.05999755859375,120.0,118.08000183105469,2828000.0,111.81863403320312
2018-05-01,119.13999938964844,112.58000183105469,112.6500015258789,118.80000305175781,2527400.0,112.50045013427734
2018-05-02,123.98999786376953,120.27999877929688,123.01000213623047,122.05999755859375,5422000.0,115.58758544921875
2018-05-03,123.58999633789062,120.58000183105469,121.66999816894531,123.0999984741211,4370400.0,116.57242584228516
2018-05-04,125.93000030517578,121.97000122070312,122.5,125.36000061035156,2999500.0,118.71259307861328
2018-05-07,125.86000061035156,124.87999725341797,125.3499984741211,125.56999969482422,2677200.0,118.91146087646484
2018-05-08,126.02999877929688,124.8499984741211,125.5999984741211,125.7699966430664,2766700.0,119.1008529663086
2018-05-09,127.91999816894531,125.87000274658203,126.08999633789062,127.04000091552734,3047200.0,120.30352020263672
2018-05-10,127.69999694824219,126.77999877929688,127.48999786376953,127.38999938964844,2386400.0,120.63494110107422
2018-05-11,127.91000366210938,126.61000061035156,127.58000183105469,127.33999633789062,1578100.0,120.58760070800781
2018-05-14,127.72000122070312,126.22000122070312,127.55999755859375,126.68000030517578,1884000.0,119.96260070800781
2018-05-15,129.50999450683594,125.27999877929688,125.95999908447266,127.06999969482422,2413800.0,120.33191680908203
2018-05-16,128.57000732421875,126.94999694824219,127.19000244140625,128.02000427246094,1607800.0,121.23155212402344
2018-05-17,129.05999755859375,127.0,127.9000015258789,127.98999786376953,1610300.0,121.203125
2018-05-18,129.25,127.68000030517578,128.25999450683594,128.91000366210938,1858900.0,122.07434844970703
2018-05-21,129.6999969482422,128.58999633789062,129.2100067138672,128.83999633789062,1412300.0,122.00804901123047
2018-05-22,129.47999572753906,127.95999908447266,129.0,128.3800048828125,1713200.0,121.57244110107422
2018-05-23,129.41000366210938,127.13999938964844,127.4000015258789,129.36000061035156,1635300.0,122.50048828125
2018-05-24,130.44000244140625,128.44000244140625,129.27999877929688,130.27000427246094,1265800.0,123.36224365234375
2018-05-25,131.02000427246094,129.72000122070312,130.27000427246094,130.64999389648438,1322900.0,123.72207641601562
2018-05-29,130.35000610351562,128.67999267578125,129.6999969482422,129.92999267578125,1685500.0,123.0402603149414
2018-05-30,132.0500030517578,130.25999450683594,130.57000732421875,130.6300048828125,1906000.0,123.70315551757812
2018-05-31,131.41000366210938,129.75,130.9199981689453,130.02000427246094,3318700.0,123.12550354003906
2018-06-01,132.7899932861328,130.6199951171875,130.6199951171875,132.72999572753906,2186800.0,125.69178009033203
2018-06-04,134.89999389648438,133.0500030517578,133.2100067138672,134.25,2920000.0,127.13121795654297
2018-06-05,135.1699981689453,133.89999389648438,134.25,134.07000732421875,2399700.0,126.96075439453125
2018-06-06,136.32000732421875,134.08999633789062,134.42999267578125,136.10000610351562,3151500.0,128.8831024169922
2018-06-07,135.67999267578125,133.6699981689453,135.32000732421875,134.5800018310547,2418100.0,128.09310913085938
2018-06-08,135.44000244140625,134.02999877929688,134.27000427246094,135.35000610351562,1235200.0,128.8259735107422
2018-06-11,135.05999755859375,133.97999572753906,134.89999389648438,134.0800018310547,1616800.0,127.61720275878906
2018-06-12,139.4499969482422,133.50999450683594,137.2899932861328,139.3000030517578,4683600.0,132.58558654785156
2018-06-13,140.91000366210938,138.5800018310547,139.38999938964844,140.33999633789062,2943300.0,133.575439453125
2018-06-14,141.52000427246094,139.63999938964844,140.9499969482422,139.82000732421875,1819100.0,133.08053588867188
2018-06-15,139.97999572753906,137.9600067138672,139.52999877929688,139.57000732421875,3497000.0,132.8425750732422
2018-06-18,139.4199981689453,137.8000030517578,138.5399932861328,138.99000549316406,2031900.0,132.29055786132812
2018-06-19,138.85000610351562,137.44000244140625,138.1199951171875,138.60000610351562,2052200.0,131.9193572998047
2018-06-20,139.24000549316406,137.6999969482422,138.6300048828125,137.7899932861328,1919100.0,131.14834594726562
2018-06-21,138.5,136.5399932861328,137.7899932861328,138.2100067138672,2427600.0,131.54811096191406
2018-06-22,139.9499969482422,138.22000122070312,138.5500030517578,139.08999633789062,1735600.0,132.38571166992188
2018-06-25,139.32000732421875,135.41000366210938,138.63999938964844,136.6300048828125,2170100.0,130.0442657470703
2018-06-26,137.11000061035156,134.83999633789062,136.5800018310547,135.08999633789062,2495200.0,128.5784912109375
2018-06-27,136.39999389648438,132.92999267578125,135.6699981689453,133.07000732421875,1967500.0,126.65589904785156
2018-06-28,135.25999450683594,133.42999267578125,133.42999267578125,134.25,2904900.0,127.77902221679688
2018-06-29,135.27999877929688,134.02000427246094,134.1199951171875,134.13999938964844,2353800.0,127.67431640625
2018-07-02,134.9199981689453,132.64999389648438,132.66000366210938,134.86000061035156,2228800.0,128.35960388183594
2018-07-03,135.6699981689453,132.58999633789062,135.33999633789062,133.66000366210938,2794200.0,127.21744537353516
2018-07-05,134.58999633789062,133.13999938964844,134.58999633789062,133.7100067138672,2593400.0,127.26502990722656
2018-07-06,134.52000427246094,133.75,134.02999877929688,134.22000122070312,3895900.0,127.75043487548828
2018-07-09,134.60000610351562,133.2100067138672,134.32000732421875,134.52000427246094,2750300.0,128.03599548339844
2018-07-10,136.33999633789062,134.63999938964844,134.8800048828125,135.97000122070312,2635500.0,129.4160919189453
2018-07-11,136.0,134.27999877929688,134.77000427246094,135.3699951171875,2193600.0,128.84500122070312
2018-07-12,137.61000061035156,136.02000427246094,136.1199951171875,137.5,1361800.0,130.8723602294922
2018-07-13,138.00999450683594,136.85000610351562,137.30999755859375,137.33999633789062,1171200.0,130.72006225585938
2018-07-16,137.8000030517578,136.92999267578125,137.52000427246094,137.1199951171875,1021200.0,130.5106658935547
2018-07-17,137.61000061035156,136.4499969482422,136.72000122070312,137.36000061035156,1681900.0,130.73912048339844
2018-07-18,137.8699951171875,136.8699951171875,137.35000610351562,137.5,2239300.0,130.8723602294922
2018-07-19,137.5800018310547,134.86000061035156,134.86000061035156,137.05999755859375,1516600.0,130.4535369873047
2018-07-20,138.22999572753906,134.74000549316406,134.88999938964844,137.3300018310547,1749100.0,130.7105712890625
2018-07-23,137.75,136.82000732421875,136.99000549316406,137.6999969482422,1492100.0,131.06271362304688
2018-07-24,138.47999572753906,136.4199981689453,138.17999267578125,137.11000061035156,1687600.0,130.5011749267578
2018-07-25,139.3300018310547,137.1199951171875,137.49000549316406,139.14999389648438,1486100.0,132.4428253173828
2018-07-26,140.38999938964844,138.99000549316406,139.8000030517578,139.24000549316406,1392300.0,132.5284881591797
2018-07-27,139.64999389648438,136.83999633789062,139.44000244140625,137.41000366210938,1444600.0,130.78665161132812
2018-07-30,137.33999633789062,133.39999389648438,136.75,134.2899932861328,2295500.0,127.81707000732422
2018-07-31,135.4600067138672,133.74000549316406,135.14999389648438,134.99000549316406,2643800.0,128.48330688476562
2018-08-01,133.07000732421875,129.2100067138672,130.2100067138672,132.61000061035156,4005500.0,126.21805572509766
2018-08-02,133.50999450683594,130.42999267578125,131.49000549316406,133.14999389648438,2427200.0,126.73202514648438
2018-08-03,134.39999389648438,133.0,133.75,134.25,2270500.0,127.77902221679688
2018-08-06,135.6300048828125,133.97999572753906,134.27999877929688,135.55999755859375,1592300.0,129.02586364746094
2018-08-07,138.22999572753906,135.05999755859375,135.5,137.91000366210938,1942000.0,131.26260375976562
2018-08-08,138.42999267578125,137.00999450683594,138.25,137.82000732421875,1351100.0,131.1769256591797
2018-08-09,139.13999938964844,138.0,138.2899932861328,138.3699951171875,2729800.0,131.7003936767578
2018-08-10,139.97999572753906,137.77000427246094,137.77000427246094,139.2899932861328,2118400.0,132.57606506347656
2018-08-13,141.3000030517578,139.4199981689453,139.82000732421875,139.6699981689453,1721300.0,132.93775939941406
2018-08-14,141.44000244140625,139.4199981689453,139.8800048828125,141.14999389648438,3567200.0,134.34640502929688
2018-08-15,141.72000122070312,139.44000244140625,140.05999755859375,141.24000549316406,2079300.0,134.43206787109375
2018-08-16,141.85000610351562,139.13999938964844,141.85000610351562,141.24000549316406,1758100.0,134.43206787109375
2018-08-17,142.9499969482422,140.99000549316406,141.1699981689453,142.5500030517578,1891400.0,135.67897033691406
2018-08-20,142.8699951171875,142.10000610351562,142.82000732421875,142.16000366210938,1524300.0,135.30772399902344
2018-08-21,143.49000549316406,142.6300048828125,142.85000610351562,143.0399932861328,2288000.0,136.1453094482422
2018-08-22,143.6199951171875,142.32000732421875,142.72999572753906,143.3000030517578,1355200.0,136.3927764892578
2018-08-23,143.92999267578125,142.82000732421875,143.1300048828125,143.35000610351562,1388300.0,136.4403839111328
2018-08-24,144.0399932861328,142.86000061035156,143.86000061035156,143.58999633789062,1087500.0,136.66880798339844
2018-08-27,144.3300018310547,143.1999969482422,144.3300018310547,143.60000610351562,1398600.0,136.6783447265625
2018-08-28,144.27999877929688,143.27999877929688,143.75999450683594,143.8300018310547,3101000.0,136.89723205566406
2018-08-29,146.67999267578125,143.8699951171875,144.4499969482422,146.35000610351562,2282800.0,139.2957763671875
2018-08-30,146.7899932861328,144.92999267578125,146.0,145.49000549316406,1503200.0,138.4772186279297
2018-08-31,146.9600067138672,145.00999450683594,145.1699981689453,146.75,1432700.0,139.67648315429688
2018-09-04,146.13999938964844,144.19000244140625,144.35000610351562,145.80999755859375,3445900.0,138.78179931640625
2018-09-05,146.3000030517578,144.44000244140625,145.52000427246094,146.13999938964844,1966900.0,139.0959014892578
2018-09-06,147.33999633789062,145.00999450683594,145.77999877929688,147.27999877929688,1647700.0,140.1809539794922
2018-09-07,147.72999572753906,146.24000549316406,146.44000244140625,146.72999572753906,1837300.0,139.65745544433594
2018-09-10,147.57000732421875,146.42999267578125,147.42999267578125,147.02000427246094,1066700.0,139.93348693847656
2018-09-11,147.4499969482422,146.44000244140625,147.17999267578125,147.0,946000.0,139.9144287109375
2018-09-12,147.42999267578125,146.47999572753906,146.99000549316406,147.1300048828125,1484600.0,140.03817749023438
2018-09-13,147.4199981689453,146.5,146.99000549316406,146.9199981689453,1058200.0,140.49716186523438
2018-09-14,147.94000244140625,146.6199951171875,147.0,147.4600067138672,1061800.0,141.0135955810547
2018-09-17,148.3000030517578,146.86000061035156,147.67999267578125,147.0399932861328,1173300.0,140.61192321777344
2018-09-18,148.11000061035156,147.0399932861328,147.27000427246094,147.55999755859375,1127600.0,141.1092071533203
2018-09-19,147.9600067138672,146.55999755859375,147.6999969482422,146.97000122070312,1206000.0,140.54501342773438
2018-09-20,149.08999633789062,147.3699951171875,147.60000610351562,148.8800048828125,1068000.0,142.37149047851562
2018-09-21,151.00999450683594,148.7899932861328,149.67999267578125,150.67999267578125,4234300.0,144.09283447265625
2018-09-24,150.11000061035156,148.7100067138672,149.58999633789062,149.07000732421875,1320700.0,142.55319213867188
2018-09-25,150.58999633789062,146.5,149.66000366210938,148.88999938964844,2763700.0,142.38107299804688
2018-09-26,150.97999572753906,148.8800048828125,149.0500030517578,149.6199951171875,1723600.0,143.0791473388672
2018-09-27,150.25999450683594,149.3699951171875,149.77999877929688,149.91000366210938,957100.0,143.3564910888672
2018-09-28,151.32000732421875,149.7100067138672,149.82000732421875,150.66000366210938,1686400.0,144.07366943359375
2018-10-01,152.47000122070312,150.30999755859375,151.3800048828125,150.74000549316406,1252300.0,144.15020751953125
2018-10-02,152.27999877929688,150.1199951171875,151.11000061035156,151.77000427246094,1279100.0,145.1351776123047
2018-10-03,153.50999450683594,151.33999633789062,151.89999389648438,151.58999633789062,1425500.0,144.96304321289062
2018-10-04,151.58999633789062,148.92999267578125,151.36000061035156,150.22000122070312,1364800.0,143.65293884277344
2018-10-05,151.5500030517578,149.83999633789062,150.4199981689453,150.99000549316406,1306500.0,144.3892822265625
2018-10-08,151.30999755859375,148.0500030517578,150.1199951171875,149.3000030517578,1626900.0,142.7731475830078
2018-10-09,152.36000061035156,149.22000122070312,149.5,150.13999938964844,1398600.0,143.57643127441406
2018-10-10,150.4600067138672,141.57000732421875,150.25999450683594,141.77999877929688,2834900.0,135.58187866210938
2018-10-11,143.02000427246094,137.0500030517578,141.7100067138672,138.17999267578125,3402000.0,132.13926696777344
2018-10-12,141.3000030517578,138.5500030517578,140.32000732421875,140.72000122070312,2477100.0,134.5682373046875
2018-10-15,141.5399932861328,139.0399932861328,140.02000427246094,140.25,1387500.0,134.11878967285156
2018-10-16,143.92999267578125,140.27999877929688,140.60000610351562,143.27999877929688,1966000.0,137.0163116455078
2018-10-17,144.1300048828125,142.0399932861328,143.42999267578125,143.66000366210938,1069400.0,137.37969970703125
2018-10-18,144.60000610351562,141.05999755859375,143.75999450683594,142.9199981689453,1863900.0,136.67205810546875
2018-10-19,145.14999389648438,142.7100067138672,143.77999877929688,143.41000366210938,1793200.0,137.14064025878906
2018-10-22,144.91000366210938,143.0,143.85000610351562,143.99000549316406,1147100.0,137.6953125
2018-10-23,143.44000244140625,140.3000030517578,141.63999938964844,142.44000244140625,1819000.0,136.2130584716797
2018-10-24,143.02000427246094,137.27000427246094,142.00999450683594,137.64999389648438,2291500.0,131.6324462890625
2018-10-25,141.39999389648438,137.4499969482422,139.64999389648438,140.49000549316406,2192900.0,134.34829711914062
2018-10-26,138.66000366210938,135.52000427246094,137.24000549316406,136.35000610351562,2968900.0,130.38925170898438
2018-10-29,139.75999450683594,133.1300048828125,138.8000030517578,135.3000030517578,3272000.0,129.3851776123047
2018-10-30,137.25999450683594,134.47000122070312,135.8699951171875,137.25999450683594,2884500.0,131.25949096679688
2018-10-31,145.6199951171875,139.97999572753906,141.3699951171875,144.0800018310547,3522800.0,137.78135681152344
2018-11-01,144.0,139.9600067138672,143.75,140.91000366210938,2559300.0,134.74993896484375
2018-11-02,142.5500030517578,139.02000427246094,141.1199951171875,140.72000122070312,1920900.0,134.5682373046875
2018-11-05,141.8000030517578,139.72000122070312,141.32000732421875,141.41000366210938,1787800.0,135.22805786132812
2018-11-06,144.02999877929688,141.50999450683594,141.52000427246094,143.9199981689453,2094400.0,137.6283416748047
2018-11-07,148.4499969482422,144.97000122070312,145.55999755859375,148.3000030517578,2616300.0,141.81686401367188
2018-11-08,148.6699981689453,147.1699981689453,147.6300048828125,147.88999938964844,2082100.0,141.42478942871094
2018-11-09,147.66000366210938,146.0,147.0800018310547,147.19000244140625,2371400.0,140.75538635253906
2018-11-12,147.10000610351562,143.9499969482422,146.67999267578125,144.1699981689453,1665200.0,137.8673858642578
2018-11-13,145.86000061035156,143.0399932861328,144.9600067138672,144.72000122070312,2087300.0,138.3933563232422
2018-11-14,146.41000366210938,142.5,145.8300018310547,142.72000122070312,2248700.0,136.48080444335938
2018-11-15,147.2899932861328,140.8000030517578,141.36000061035156,147.25,2564000.0,140.812744140625
2018-11-16,147.82000732421875,145.42999267578125,147.22000122070312,146.5500030517578,5416700.0,140.1433868408203
2018-11-19,147.00999450683594,141.22000122070312,146.41000366210938,143.44000244140625,2264900.0,137.16932678222656
2018-11-20,147.3800048828125,140.1300048828125,142.8300018310547,140.52000427246094,2995300.0,134.37698364257812
2018-11-21,142.6300048828125,139.4499969482422,141.47999572753906,141.0800018310547,1500700.0,134.91249084472656
2018-11-23,141.91000366210938,139.5399932861328,139.5399932861328,140.88999938964844,676600.0,134.73077392578125
2018-11-26,144.74000549316406,142.02000427246094,142.8300018310547,144.64999389648438,1643500.0,138.32644653320312
2018-11-27,145.3300018310547,142.83999633789062,143.92999267578125,145.32000732421875,1442300.0,138.96714782714844
2018-11-28,148.66000366210938,145.49000549316406,145.88999938964844,148.61000061035156,3159300.0,142.11329650878906
2018-11-29,148.13999938964844,145.7100067138672,147.6999969482422,145.85000610351562,1750200.0,139.47396850585938
2018-11-30,147.55999755859375,145.8000030517578,146.2100067138672,147.4199981689453,4150800.0,140.975341796875
2018-12-03,149.6699981689453,145.3800048828125,149.19000244140625,147.41000366210938,4110800.0,140.96575927734375
2018-12-04,147.6999969482422,143.17999267578125,147.0399932861328,143.61000061035156,4018800.0,137.33189392089844
2018-12-06,143.22999572753906,138.2899932861328,141.88999938964844,143.17999267578125,3299500.0,136.9207000732422
2018-12-07,143.50999450683594,138.6999969482422,142.1999969482422,139.3300018310547,2830000.0,133.23899841308594
2018-12-10,140.2899932861328,136.69000244140625,139.6300048828125,139.72999572753906,1660300.0,133.6215057373047
2018-12-11,142.35000610351562,138.7100067138672,141.7100067138672,139.99000549316406,2190000.0,133.87014770507812
2018-12-12,142.6300048828125,139.4499969482422,142.49000549316406,139.57000732421875,2566200.0,133.468505859375
2018-12-13,139.57000732421875,136.75,139.57000732421875,138.1999969482422,1871600.0,132.91070556640625
2018-12-14,137.39999389648438,134.60000610351562,136.7100067138672,134.82000732421875,1967100.0,129.6600799560547
2018-12-17,135.9199981689453,131.6300048828125,134.6699981689453,132.47000122070312,3749200.0,127.4000244140625
2018-12-18,134.49000549316406,129.39999389648438,133.75999450683594,130.0,6609500.0,125.02455139160156
2018-12-19,134.13999938964844,128.85000610351562,129.9199981689453,130.3300018310547,3496600.0,125.34191131591797
2018-12-20,131.1300048828125,128.25999450683594,129.72999572753906,130.2899932861328,3757400.0,125.3034439086914
2018-12-21,131.9600067138672,125.16999816894531,129.75,125.37000274658203,4349900.0,120.5717544555664
2018-12-24,126.25,121.83000183105469,125.0199966430664,121.94999694824219,1345700.0,117.28263092041016
2018-12-26,127.77999877929688,121.4000015258789,123.27999877929688,127.69999694824219,2321000.0,122.81256103515625
2018-12-27,129.75999450683594,124.47000122070312,125.56999969482422,129.72999572753906,2152600.0,124.7648696899414
2018-12-28,131.25999450683594,127.76000213623047,130.08999633789062,129.22999572753906,1665800.0,124.28398895263672
2018-12-31,131.17999267578125,129.35000610351562,130.0800018310547,131.1199951171875,2509100.0,126.1016616821289
2019-01-02,130.77999877929688,128.61000061035156,129.16000366210938,130.13999938964844,2190100.0,125.15917205810547
2019-01-03,129.3000030517578,126.05999755859375,128.50999450683594,126.20999908447266,3854000.0,121.37960052490234
2019-01-04,131.38999938964844,127.54000091552734,128.38999938964844,131.24000549316406,2161300.0,126.21710205078125
2019-01-07,132.14999389648438,129.5,130.99000549316406,130.52999877929688,3455800.0,125.53426361083984
2019-01-08,132.42999267578125,129.05999755859375,131.47999572753906,131.3000030517578,2275600.0,126.2747802734375
2019-01-09,131.86000061035156,129.47000122070312,131.86000061035156,131.4199981689453,1844500.0,126.39018249511719
2019-01-10,132.5800018310547,130.50999450683594,130.52000427246094,132.4600067138672,2051900.0,127.39039611816406
2019-01-11,132.0,130.6699981689453,131.8000030517578,131.64999389648438,1185700.0,126.61137390136719
2019-01-14,131.64999389648438,130.0,130.16000366210938,130.89999389648438,1787800.0,125.89009094238281
2019-01-15,133.22000122070312,130.9499969482422,130.9499969482422,132.3300018310547,3286100.0,127.2653579711914
2019-01-16,133.5500030517578,131.83999633789062,132.66000366210938,132.75999450683594,2081000.0,127.67890930175781
2019-01-17,133.75,132.0500030517578,132.1300048828125,132.94000244140625,2194800.0,127.85202026367188
2019-01-18,135.3800048828125,133.0399932861328,134.25,135.17999267578125,2281000.0,130.00628662109375
2019-01-22,134.52000427246094,132.0399932861328,133.99000549316406,133.1699981689453,2908900.0,128.0731964111328
2019-01-23,134.6300048828125,132.64999389648438,133.6199951171875,134.4199981689453,1923000.0,129.27537536621094
2019-01-24,135.72000122070312,133.8699951171875,134.66000366210938,134.75,1903200.0,129.59274291992188
2019-01-25,136.74000549316406,135.25999450683594,136.02000427246094,136.41000366210938,1712000.0,131.189208984375
